FID,NAME,ADDRESS,STATE,ZIP,LAT,LONG,CAFO_TYPE,CAFO_SUBTY,SIS_CODE,E_AU,MANURE_AMT,E_MANURE_A,T_MANURE_A,NOTE,Geo_note,x,y
402,Manco Dairy Farm,"1486 Manco Dairy Rd, Pittsboro",NC,27312,35.7444,-79.245,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,26850,26850,179 lb per day-animal, ,-8821513,4265509
403,Phillips Farms,"8166 NC Hwy 42, Bear Creek",NC,27207,35.5267,-79.4733,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,35800,35800,179 lb per day-animal, ,-8846928,4235691
404,South Fork Dairy,"1000 R E Wright Rd, Snow Camp",NC,27349,35.8378,-79.3589,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,44750,44750,179 lb per day-animal, ,-8834193,4278327
405,Notla Farms,"115 Dairy Farm Rd, Murphy",NC,28906,35.0153,-84.1881,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,35800,35800,179 lb per day-animal, ,-9371777,4165961
406,G.W. Bell & Sons Dairy,"765 Bell Rd, Kings Mountain",NC,28086,35.2925,-81.3997,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,1350,1350,27 lb per day-animal, ,-9061374,4203703
407,G.W. Bell & Sons Dairy,"765 Bell Rd, Kings Mountain",NC,28086,35.2925,-81.3997,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,15660,15660,54 lb per day-animal, ,-9061374,4203703
408,G.W. Bell & Sons Dairy,"765 Bell Rd, Kings Mountain",NC,28086,35.2925,-81.3997,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,53700,53700,179 lb per day-animal, ,-9061374,4203703
409,Clover Ridge Dairy,"126 Guy Warlick Rd, Lawndale",NC,28090,35.4767,-81.6014,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,40275,40275,179 lb per day-animal, ,-9083827,4228854
410,Lovelea Farm,"6617 Linwood-South Mont Rd, Lexington",NC,27292,35.7325,-80.3133,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,1350,1350,27 lb per day-animal, ,-8940436,4263877
411,Lovelea Farm,"6617 Linwood-South Mont Rd, Lexington",NC,27292,35.7325,-80.3133,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,10800,10800,54 lb per day-animal, ,-8940436,4263877
412,Lovelea Farm,"6617 Linwood-South Mont Rd, Lexington",NC,27292,35.7325,-80.3133,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,214800,214800,179 lb per day-animal, ,-8940436,4263877
413,Long Meadow Farm,"241 Will Snider Rd, Linwood",NC,27299,35.7583,-80.43,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,31325,31325,179 lb per day-animal, ,-8953427,4267416
414,Crousedale Farm,"1231 Cedar Springs Rd, Lexington",NC,27292,35.6806,-80.0819,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,675,675,27 lb per day-animal, ,-8914677,4256762
415,Crousedale Farm,"1231 Cedar Springs Rd, Lexington",NC,27292,35.6806,-80.0819,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,34010,34010,179 lb per day-animal, ,-8914677,4256762
416,Fisherward Dairy Joint Venture,"9222 E Old Hwy 64, Lexington",NC,27292,35.7353,-80.1339,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,540,540,27 lb per day-animal, ,-8920465,4264261
417,Fisherward Dairy Joint Venture,"9222 E Old Hwy 64, Lexington",NC,27292,35.7353,-80.1339,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,25060,25060,179 lb per day-animal, ,-8920465,4264261
418,Red Acres Farm,"2250 J Order Home Rd, Lexington",NC,27292,35.7583,-80.2892,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,1350,1350,27 lb per day-animal, ,-8937753,4267416
419,Red Acres Farm,"2250 J Order Home Rd, Lexington",NC,27292,35.7583,-80.2892,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,14580,14580,54 lb per day-animal, ,-8937753,4267416
420,Red Acres Farm,"2250 J Order Home Rd, Lexington",NC,27292,35.7583,-80.2892,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,116350,116350,179 lb per day-animal, ,-8937753,4267416
421,Deerview Jersey Farm,"300 Lutz Ln, Mocksville",NC,27028,35.9958,-80.5667,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,44750,44750,179 lb per day-animal, ,-8968644,4300044
422,Blackwelder Farms,"323 Wagner Rd, Mocksville",NC,27028,35.9458,-80.6314,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,22375,22375,179 lb per day-animal, ,-8975847,4293167
423,"Eaker Dairy, Inc.","610 Roy Eaker Rd, Cherryville",NC,28021,35.4042,-81.3542,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,1350,1350,27 lb per day-animal, ,-9056308,4218948
424,"Eaker Dairy, Inc.","610 Roy Eaker Rd, Cherryville",NC,28021,35.4042,-81.3542,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,8500,8500,85 lb per day-animal, ,-9056308,4218948
425,"Eaker Dairy, Inc.","610 Roy Eaker Rd, Cherryville",NC,28021,35.4042,-81.3542,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,71600,71600,179 lb per day-animal, ,-9056308,4218948
426,Proctor Dairy,"112 Hub Carpenter Rd, Bessemer City",NC,28016,35.3333,-81.2417,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,378,378,27 lb per day-animal, ,-9043785,4209269
427,Proctor Dairy,"112 Hub Carpenter Rd, Bessemer City",NC,28016,35.3333,-81.2417,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,2106,2106,54 lb per day-animal, ,-9043785,4209269
428,Proctor Dairy,"112 Hub Carpenter Rd, Bessemer City",NC,28016,35.3333,-81.2417,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,2805,2805,85 lb per day-animal, ,-9043785,4209269
429,Proctor Dairy,"112 Hub Carpenter Rd, Bessemer City",NC,28016,35.3333,-81.2417,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,40275,40275,179 lb per day-animal, ,-9043785,4209269
430,William H. Day Jr. Dairy,"2501 Bodie Currin Rd, Oxford",NC,27565,36.3525,-78.6603,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,35800,35800,179 lb per day-animal, ,-8756425,4349235
431,Currin Bros. Dairy,"2603 Enon Rd, Oxford",NC,27565,36.3158,-78.6472,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,53700,53700,179 lb per day-animal, ,-8754967,4344163
432,Simply Natural Jersey Farm,"Carson Edward Rd, Hookerton",NC,28538,35.4564,-77.5213,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,22375,22375,179 lb per day-animal, ,-8629632,4226079
433,Oakmere Farms,"8151 Spearman Rd, Browns Summit",NC,27214,36.2417,-79.7486,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,42960,42960,179 lb per day-animal, ,-8877574,4333931
434,Whitecedar Dairy,"8255 White Cedar Rd, Browns Summit",NC,27214,36.24,-79.6383,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,107400,107400,179 lb per day-animal, ,-8865295,4333696
435,Reedy Fork Farm,"7092 Sockwell Rd, Elon College",NC,27244,36.1731,-79.5578,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,35800,35800,179 lb per day-animal, ,-8856334,4324467
436,Riverside Dairy Farm,"6845 NC 61 N, Gibsonville",NC,27249,36.1708,-79.5736,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,1700,1700,85 lb per day-animal, ,-8858093,4324150
437,Riverside Dairy Farm,"6845 NC 61 N, Gibsonville",NC,27249,36.1708,-79.5736,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,17900,17900,179 lb per day-animal, ,-8858093,4324150
438,Gerringer Dairy,"3737 High Rock Rd, Gibsonville",NC,27249,36.1331,-79.5467,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,35800,35800,179 lb per day-animal, ,-8855098,4318952
439,H. Dean Ross Farm,"295 Holstein Farm Rd, Waynesville",NC,28785,35.5847,-83.0217,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,53700,53700,179 lb per day-animal, ,-9241934,4243627
440,Triple R Dairy Farm,"298 Farmland Rd, Waynesville",NC,28785,35.5917,-83.025,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,62650,62650,179 lb per day-animal, ,-9242301,4244585
441,Johnny Ferguson Farm,"191 Ferguson Cove Ln, Clyde",NC,28721,35.5981,-82.8347,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,29535,29535,179 lb per day-animal, ,-9221117,4245461
442,Ross and Son Dairy Farm,"681 Farmland Rd, Waynesville",NC,28785,35.5881,-83.025,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,89500,89500,179 lb per day-animal, ,-9242301,4244093
443,Parkins Brothers Dairy,"1312 DOC Graham Rd, Clyde",NC,28721,35.6694,-82.975,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,26850,26850,179 lb per day-animal, ,-9236735,4255227
444,Smart's Dairy,"156 Riverside Dr, Clyde",NC,28721,35.6047,-82.9417,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,26850,26850,179 lb per day-animal, ,-9233028,4246365
445,Medford Dairy,"254 Joe Medford Rd, Waynesville",NC,28785,35.595,-82.975,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,23270,23270,179 lb per day-animal, ,-9236735,4245037
446,"Souther Farms, LLC","2825 W Memorial Hwy, Union Grove",NC,28689,36.0328,-80.925,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,64800,64800,54 lb per day-animal, ,-9008530,4305137
447,"Souther Farms, LLC","2825 W Memorial Hwy, Union Grove",NC,28689,36.0328,-80.925,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,25500,25500,85 lb per day-animal, ,-9008530,4305137
448,"Souther Farms, LLC","2825 W Memorial Hwy, Union Grove",NC,28689,36.0328,-80.925,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,268500,268500,179 lb per day-animal, ,-9008530,4305137
449,Rocky Creek Dairy,"211 Shaw Rd, Harmony, NC 28634, USA",NC,0,35.9203,-80.7542,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,59400,59400,54 lb per day-animal, ,-8989517,4289661
450,Rocky Creek Dairy,"211 Shaw Rd, Harmony, NC 28634, USA",NC,0,35.9203,-80.7542,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,12750,12750,85 lb per day-animal, ,-8989517,4289661
451,Rocky Creek Dairy,"211 Shaw Rd, Harmony, NC 28634, USA",NC,0,35.9203,-80.7542,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,231805,231805,179 lb per day-animal, ,-8989517,4289661
452,Fox Farm,"122 Buttke Dr, Statesville",NC,28625,35.8389,-80.8292,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,161100,161100,179 lb per day-animal, ,-8997866,4278478
453,"Myers Farms, Inc.","145 Friendly Farm Rd, Union Grove",NC,28689,36.0542,-80.8375,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,14850,14850,27 lb per day-animal, ,-8998790,4308083
454,"Myers Farms, Inc.","145 Friendly Farm Rd, Union Grove",NC,28689,36.0542,-80.8375,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,75600,75600,54 lb per day-animal, ,-8998790,4308083
455,"Myers Farms, Inc.","145 Friendly Farm Rd, Union Grove",NC,28689,36.0542,-80.8375,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,29750,29750,85 lb per day-animal, ,-8998790,4308083
456,"Myers Farms, Inc.","145 Friendly Farm Rd, Union Grove",NC,28689,36.0542,-80.8375,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,322200,322200,179 lb per day-animal, ,-8998790,4308083
457,Rome Carl Ladd & Sons Dairy,"400 Fox Hunter Rd, Harmony",NC,28634,35.950057,-80.714697,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,1350,1350,27 lb per day-animal, ,-8985119,4293752
458,Rome Carl Ladd & Sons Dairy,"400 Fox Hunter Rd, Harmony",NC,28634,35.950057,-80.714697,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,10800,10800,54 lb per day-animal, ,-8985119,4293752
459,Rome Carl Ladd & Sons Dairy,"400 Fox Hunter Rd, Harmony",NC,28634,35.950057,-80.714697,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,4250,4250,85 lb per day-animal, ,-8985119,4293752
460,Rome Carl Ladd & Sons Dairy,"400 Fox Hunter Rd, Harmony",NC,28634,35.950057,-80.714697,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,53700,53700,179 lb per day-animal, ,-8985119,4293752
461,Fred Sutton Farm,"433 Old Miller Rd, Statesville",NC,28625,35.8133,-81.0033,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,80550,80550,179 lb per day-animal, ,-9017246,4274963
462,"T.C. Williams Farm, Inc.","139 Burke Farm Loop, Union Grove",NC,28689,36.0244,-81,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,2295,2295,27 lb per day-animal, ,-9016879,4303980
463,"T.C. Williams Farm, Inc.","139 Burke Farm Loop, Union Grove",NC,28689,36.0244,-81,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,4320,4320,54 lb per day-animal, ,-9016879,4303980
464,"T.C. Williams Farm, Inc.","139 Burke Farm Loop, Union Grove",NC,28689,36.0244,-81,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,2975,2975,85 lb per day-animal, ,-9016879,4303980
465,"T.C. Williams Farm, Inc.","139 Burke Farm Loop, Union Grove",NC,28689,36.0244,-81,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,35800,35800,179 lb per day-animal, ,-9016879,4303980
466,Talley Ho Farm,"338 Gethsemane Rd, Statesville, NC 28625, USA",NC,0,35.9486,-80.8833,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,68915,68915,179 lb per day-animal, ,-9003888,4293552
467,Buttke Dairy Enterprises,"1315 E Memorial Hwy, Harmony",NC,28634,35.9097,-80.7125,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,2160,2160,27 lb per day-animal, ,-8984875,4288204
468,Buttke Dairy Enterprises,"1315 E Memorial Hwy, Harmony",NC,28634,35.9097,-80.7125,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,8500,8500,85 lb per day-animal, ,-8984875,4288204
469,Buttke Dairy Enterprises,"1315 E Memorial Hwy, Harmony",NC,28634,35.9097,-80.7125,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,89500,89500,179 lb per day-animal, ,-8984875,4288204
470,Ha Ho Farms,"121 Patrick Rd, Harmony, NC 28634, USA",NC,0,36.0333,-80.7167,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,2160,2160,54 lb per day-animal, ,-8985342,4305205
471,Ha Ho Farms,"121 Patrick Rd, Harmony, NC 28634, USA",NC,0,36.0333,-80.7167,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,35800,35800,179 lb per day-animal, ,-8985342,4305205
472,M & M Dairy LLP,"2015 Old Mocksville Rd, Statesville",NC,28625,35.8917,-80.7667,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,9450,9450,27 lb per day-animal, ,-8990908,4285731
473,M & M Dairy LLP,"2015 Old Mocksville Rd, Statesville",NC,28625,35.8917,-80.7667,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,89100,89100,54 lb per day-animal, ,-8990908,4285731
474,M & M Dairy LLP,"2015 Old Mocksville Rd, Statesville",NC,28625,35.8917,-80.7667,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,34000,34000,85 lb per day-animal, ,-8990908,4285731
475,M & M Dairy LLP,"2015 Old Mocksville Rd, Statesville",NC,28625,35.8917,-80.7667,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,349050,349050,179 lb per day-animal, ,-8990908,4285731
476,"Grayhouse Farms, Inc","182 Grayhouse Rd, Stony Point",NC,28678,35.787689,-81.06013,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,3240,3240,27 lb per day-animal, ,-9023573,4271448
477,"Grayhouse Farms, Inc","182 Grayhouse Rd, Stony Point",NC,28678,35.787689,-81.06013,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,10800,10800,54 lb per day-animal, ,-9023573,4271448
478,"Grayhouse Farms, Inc","182 Grayhouse Rd, Stony Point",NC,28678,35.787689,-81.06013,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,21250,21250,85 lb per day-animal, ,-9023573,4271448
479,"Grayhouse Farms, Inc","182 Grayhouse Rd, Stony Point",NC,28678,35.787689,-81.06013,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,255970,255970,179 lb per day-animal, ,-9023573,4271448
480,Alvin Shaver Heifer Farm,"334 Lundy Rd, Statesville",NC,28625,35.9,-80.8636,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,8100,8100,54 lb per day-animal, ,-9001695,4286871
481,Kenneth MacGibbon Dairy,"139 Westglow Rd, Statesville",NC,28625,36.0194,-80.9328,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,675,675,27 lb per day-animal, ,-9009398,4303292
482,Kenneth MacGibbon Dairy,"139 Westglow Rd, Statesville",NC,28625,36.0194,-80.9328,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,5670,5670,54 lb per day-animal, ,-9009398,4303292
483,Kenneth MacGibbon Dairy,"139 Westglow Rd, Statesville",NC,28625,36.0194,-80.9328,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,2550,2550,85 lb per day-animal, ,-9009398,4303292
484,Kenneth MacGibbon Dairy,"139 Westglow Rd, Statesville",NC,28625,36.0194,-80.9328,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,28640,28640,179 lb per day-animal, ,-9009398,4303292
485,Triple G Farms,"635 Bess Rd, Statesville",NC,28625,35.955,-80.9083,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,8500,8500,85 lb per day-animal, ,-9006671,4294432
486,Triple G Farms,"635 Bess Rd, Statesville",NC,28625,35.955,-80.9083,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,214800,214800,179 lb per day-animal, ,-9006671,4294432
487,Dusty Road Jersey Farm,"264 Loggerhead Rd, Statesville",NC,28625,35.8664,-80.7333,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,945,945,27 lb per day-animal, ,-8987190,4282255
488,Dusty Road Jersey Farm,"264 Loggerhead Rd, Statesville",NC,28625,35.8664,-80.7333,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,1080,1080,54 lb per day-animal, ,-8987190,4282255
489,Dusty Road Jersey Farm,"264 Loggerhead Rd, Statesville",NC,28625,35.8664,-80.7333,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,43855,43855,179 lb per day-animal, ,-8987190,4282255
490,Robertson Dairy Farm,"1282 Jennings Rd, Statesville",NC,28625,35.9106,-80.8722,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,675,675,27 lb per day-animal, ,-9002652,4288328
491,Robertson Dairy Farm,"1282 Jennings Rd, Statesville",NC,28625,35.9106,-80.8722,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,1080,1080,54 lb per day-animal, ,-9002652,4288328
492,Robertson Dairy Farm,"1282 Jennings Rd, Statesville",NC,28625,35.9106,-80.8722,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,3400,3400,85 lb per day-animal, ,-9002652,4288328
493,Robertson Dairy Farm,"1282 Jennings Rd, Statesville",NC,28625,35.9106,-80.8722,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,26850,26850,179 lb per day-animal, ,-9002652,4288328
494,Boger Farm,"185 Boger Farm Dr, Harmony",NC,28634,35.9267,-80.7233,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,35800,35800,179 lb per day-animal, ,-8986077,4290541
495,"Busy Bee Farms, Inc./Neal P. Johnson Dairy","Ivey Oak Rd, Statesville",NC,28625,35.9272,-80.9078,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,1080,1080,27 lb per day-animal, ,-9006615,4290610
496,"Busy Bee Farms, Inc./Neal P. Johnson Dairy","Ivey Oak Rd, Statesville",NC,28625,35.9272,-80.9078,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,4860,4860,54 lb per day-animal, ,-9006615,4290610
497,"Busy Bee Farms, Inc./Neal P. Johnson Dairy","Ivey Oak Rd, Statesville",NC,28625,35.9272,-80.9078,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,3825,3825,85 lb per day-animal, ,-9006615,4290610
498,"Busy Bee Farms, Inc./Neal P. Johnson Dairy","Ivey Oak Rd, Statesville",NC,28625,35.9272,-80.9078,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,26850,26850,179 lb per day-animal, ,-9006615,4290610
499,"Cartner Farms, Inc.","140 Heartland Dr, Statesville",NC,28625,35.9111,-80.7403,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,9450,9450,54 lb per day-animal, ,-8987969,4288397
500,"Cartner Farms, Inc.","140 Heartland Dr, Statesville",NC,28625,35.9111,-80.7403,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,6375,6375,85 lb per day-animal, ,-8987969,4288397
501,"Cartner Farms, Inc.","140 Heartland Dr, Statesville",NC,28625,35.9111,-80.7403,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,49225,49225,179 lb per day-animal, ,-8987969,4288397
502,Mark Johnson Dairy,"1082 Snow Creek Rd, Statesville",NC,28625,35.9139,-80.9475,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,62650,62650,179 lb per day-animal, ,-9011035,4288782
503,Lucky L. Jerseys,"837 Bailey Farm Rd, Statesville",NC,28625,35.8944,-80.9417,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,26850,26850,179 lb per day-animal, ,-9010389,4286102
504,"Triple J. Dairy, Inc.","248 Hill Dairy Rd, Statesville",NC,28625,35.9067,-80.96,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,40275,40275,179 lb per day-animal, ,-9012426,4287792
505,"Holland Farms of Olin, LLC","601 Olin Loop Rd, Olin",NC,28660,35.9514,-80.8417,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,4050,4050,27 lb per day-animal, ,-8999257,4293937
506,"Holland Farms of Olin, LLC","601 Olin Loop Rd, Olin",NC,28660,35.9514,-80.8417,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,8640,8640,54 lb per day-animal, ,-8999257,4293937
507,"Holland Farms of Olin, LLC","601 Olin Loop Rd, Olin",NC,28660,35.9514,-80.8417,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,5100,5100,85 lb per day-animal, ,-8999257,4293937
508,"Holland Farms of Olin, LLC","601 Olin Loop Rd, Olin",NC,28660,35.9514,-80.8417,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,125121,125121,179 lb per day-animal, ,-8999257,4293937
509,Galliher Dairy Farm,"2710 Sandy Springs Rd, Harmony",NC,28634,36.0286,-80.7183,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,5100,5100,85 lb per day-animal, ,-8985520,4304558
510,Galliher Dairy Farm,"2710 Sandy Springs Rd, Harmony",NC,28634,36.0286,-80.7183,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,107400,107400,179 lb per day-animal, ,-8985520,4304558
511,Gar-Mac Dairy,"3856 Crouse School Rd, Crouse",NC,28033,35.4167,-81.32,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,16470,16470,54 lb per day-animal, ,-9052501,4220655
512,Gar-Mac Dairy,"3856 Crouse School Rd, Crouse",NC,28033,35.4167,-81.32,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,16150,16150,85 lb per day-animal, ,-9052501,4220655
513,Gar-Mac Dairy,"3856 Crouse School Rd, Crouse",NC,28033,35.4167,-81.32,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,152150,152150,179 lb per day-animal, ,-9052501,4220655
514,Beam Dairy,"3025 Johnstown Rd, Cherryville",NC,28021,35.4258,-81.3817,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,2700,2700,27 lb per day-animal, ,-9059370,4221898
515,Beam Dairy,"3025 Johnstown Rd, Cherryville",NC,28021,35.4258,-81.3817,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,3780,3780,54 lb per day-animal, ,-9059370,4221898
516,Beam Dairy,"3025 Johnstown Rd, Cherryville",NC,28021,35.4258,-81.3817,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,21250,21250,85 lb per day-animal, ,-9059370,4221898
517,Beam Dairy,"3025 Johnstown Rd, Cherryville",NC,28021,35.4258,-81.3817,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,179000,179000,179 lb per day-animal, ,-9059370,4221898
518,"Lynch's Dairy, Inc.","3096 Buffalo Shoals Rd, Maiden",NC,28650,35.5472,-81.1694,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,675,675,27 lb per day-animal, ,-9035737,4238495
519,"Lynch's Dairy, Inc.","3096 Buffalo Shoals Rd, Maiden",NC,28650,35.5472,-81.1694,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,1350,1350,54 lb per day-animal, ,-9035737,4238495
520,"Lynch's Dairy, Inc.","3096 Buffalo Shoals Rd, Maiden",NC,28650,35.5472,-81.1694,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,2125,2125,85 lb per day-animal, ,-9035737,4238495
521,"Lynch's Dairy, Inc.","3096 Buffalo Shoals Rd, Maiden",NC,28650,35.5472,-81.1694,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,17900,17900,179 lb per day-animal, ,-9035737,4238495
522,Treasure Chest Jerseys,"3514 Hwy 182, Lincolnton",NC,28092,35.4556,-81.3511,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,3078,3078,54 lb per day-animal, ,-9055963,4225970
523,Treasure Chest Jerseys,"3514 Hwy 182, Lincolnton",NC,28092,35.4556,-81.3511,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,3655,3655,85 lb per day-animal, ,-9055963,4225970
524,Treasure Chest Jerseys,"3514 Hwy 182, Lincolnton",NC,28092,35.4556,-81.3511,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,30430,30430,179 lb per day-animal, ,-9055963,4225970
525,Piedmont Jerseys,"4399 Ritchie Rd, Lincolnton",NC,28092,35.5458,-81.2839,Dairy cattle,CATTLE (Dairy calf);,SIS0241, ,0,1350,1350,27 lb per day-animal, ,-9048483,4238304
526,Piedmont Jerseys,"4399 Ritchie Rd, Lincolnton",NC,28092,35.5458,-81.2839,Dairy cattle,CATTLE (Dairy Heifer);,SIS0241, ,0,8640,8640,54 lb per day-animal, ,-9048483,4238304
527,Piedmont Jerseys,"4399 Ritchie Rd, Lincolnton",NC,28092,35.5458,-81.2839,Dairy cattle,CATTLE (Dairy dry cow);,SIS0241, ,0,4250,4250,85 lb per day-animal, ,-9048483,4238304
528,Piedmont Jerseys,"4399 Ritchie Rd, Lincolnton",NC,28092,35.5458,-81.2839,Dairy cattle,CATTLE (Dairy);,SIS0241, ,0,40275,40275,179 lb per day-animal, ,-9048483,4238304
