FID,NAME,ADDRESS,STATE,ZIP,LAT,LONG,CAFO_TYPE,CAFO_SUBTY,SIS_CODE,E_AU,MANURE_AMT,E_MANURE_A,T_MANURE_A,NOTE,Geo_note,x,y
2194,Alton P. Cox Farm,"329 Dobbersville Rd, Goldsboro",NC,27530,35.3283,-78.2117,Swine,SWINE (Sow);,SIS0213, ,0,110250,110250,25 lb per day-animal, ,-8706487,4208587
2195,Dexter Jackson 21-26,"558 Country Club Rd, Mount Olive",NC,28365,35.2478,-78.0786,Swine,SWINE (Sow);,SIS0213, ,0,107000,107000,25 lb per day-animal, ,-8691670,4197608
2196,"P&D Farms, Inc.- Wayne Mills Finishing","1047 US 13 S, Goldsboro",NC,27530,35.3064,-78.0678,Swine,SWINE (Sow);,SIS0213, ,0,288000,288000,25 lb per day-animal, ,-8690468,4205599
2197,Squirrel Ridge Sow,"280 A  B Squirrel Rdg Dr, Dudley",NC,28333,35.2756,-77.9583,Swine,SWINE (Immature);,SIS0213, ,0,17472,17472,4.2 lb per day-animal, ,-8678279,4201398
2198,Sasser Sow Farm,"587 B Greenfield Cemetery Rd, Seven Springs",NC,28578,35.257634,-77.934717,Swine,SWINE (Immature);,SIS0213, ,0,16800,16800,4.2 lb per day-animal, ,-8675653,4198949
2199,Sasser Sow Farm,"587 B Greenfield Cemetery Rd, Seven Springs",NC,28578,35.257634,-77.934717,Swine,SWINE (Gilts/Boar);,SIS0213, ,0,2688,2688,8.4 lb per day-animal, ,-8675653,4198949
2200,Exum Mills Sow,"501 B  C Exum Mill Laqne, Goldsboro",NC,27534,35.4653,-77.8778,Swine,SWINE (Immature);,SIS0213, ,0,18144,18144,4.2 lb per day-animal, ,-8669317,4227296
2201,Triple T,"350 Corbitt Hill Rd, Mount Olive",NC,28365,35.2694,-78.1858,Swine,SWINE (Sow);,SIS0213, ,0,91875,91875,25 lb per day-animal, ,-8703604,4200553
2202,Doug Smith Swine,"1795a W NC Hwy 55, Mount Olive",NC,28365,35.219,-78.139171,Swine,SWINE (Sow);,SIS0213, ,0,91800,91800,25 lb per day-animal, ,-8698413,4193683
2203,Ryan West Farm,"Mills Loop Rd, Goldsboro",NC,27530,35.2661,-78.1389,Swine,SWINE (Sow);,SIS0213, ,0,91800,91800,25 lb per day-animal, ,-8698383,4200103
2204,JM Massey Farm,"671 Charles Massey Rd, Mount Olive",NC,28365,35.2778,-78.29,Swine,SWINE (Sow);,SIS0213, ,0,91800,91800,25 lb per day-animal, ,-8715203,4201698
2205,Bart Smith Swine,"1795-B NC Hwy 55 W, Mount Olive",NC,28365,35.218803,-78.136843,Swine,SWINE (Sow);,SIS0213, ,0,91800,91800,25 lb per day-animal, ,-8698154,4193656
2206,N & W Pig Farms,"5909 NC 111 N, Fremont",NC,27830,35.5311,-77.9078,Swine,SWINE (Sow);,SIS0213, ,0,161000,161000,25 lb per day-animal, ,-8672657,4236293
2207,C&S Little Pigs,"259 Kermit Warren Rd, Mount Olive",NC,28365,35.2261,-78.1597,Swine,SWINE (Sow);,SIS0213, ,0,73600,73600,25 lb per day-animal, ,-8700698,4194651
2208,P & D Nursery,"464 Mills Rd, Goldsboro",NC,27530,35.2786,-78.1169,Swine,SWINE (Sow);,SIS0213, ,0,73600,73600,25 lb per day-animal, ,-8695934,4201807
2209,Daw & Son Farm,"1041 Mt Carmel Church Rd, Pikeville",NC,27863,35.4736,-77.9433,Swine,SWINE (Sow);,SIS0213, ,0,73600,73600,25 lb per day-animal, ,-8676609,4228430
2210,Ansley Nursery,"433 Black Creek Rd, Fremont",NC,27830,35.5414,-77.9319,Swine,SWINE (Sow);,SIS0213, ,0,147200,147200,25 lb per day-animal, ,-8675340,4237702
2211,Beulahland Farm,"186 Daly Chapel Rd, Seven Springs",NC,28578,35.185,-77.8347,Swine,SWINE (Sow);,SIS0213, ,0,73600,73600,25 lb per day-animal, ,-8664519,4189051
2212,B&P Pig Farm,"1651 Antioch Rd, Pikeville",NC,27863,35.4961,-77.8883,Swine,SWINE (Sow);,SIS0213, ,0,73600,73600,25 lb per day-animal, ,-8670486,4231506
2213,C&G Swine,"1583 Antioch Rd, Pikeville",NC,27863,35.4922,-77.8894,Swine,SWINE (Sow);,SIS0213, ,0,73600,73600,25 lb per day-animal, ,-8670609,4230973
2214,Brightleaf Farms I & II,"1770 Antioch Rd, Pikeville",NC,27863,35.5022,-77.8744,Swine,SWINE (Sow);,SIS0213, ,0,147200,147200,25 lb per day-animal, ,-8668939,4232340
2215,Ronnie Lee Dawson Farm,"299 St John Church Rd, Goldsboro",NC,27534,35.2958,-77.9025,Swine,SWINE (Sow);,SIS0213, ,0,73600,73600,25 lb per day-animal, ,-8672067,4204153
2216,C&G Hog Farm,"1261 Gurley Dairy Rd, Pikeville",NC,27863,35.4731,-78.0928,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8693251,4228362
2217,Grantham Farms 2,"856 Dobbersville Rd, Goldsboro",NC,27530,35.3133,-78.2244,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8707901,4206540
2218,Kim Gray Farm,"497 Mark Edwards Rd, La Grange",NC,28551,35.3842,-77.8719,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8668661,4216217
2219,Roland Gray Farm,"503 Mark Edwards Rd, La Grange",NC,28551,35.3883,-77.8714,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8668605,4216777
2220,Toby Roberts Farm,"415 E Hill St, Goldsboro",NC,27534,35.4278,-77.8492,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8666134,4222171
2221,George Hall Farm,"188 Parker Rd, Mount Olive",NC,28365,35.2394,-78.0364,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8686973,4196463
2222,James Sutton Farm,"646 Garris Chapel Rd, La Grange",NC,28551,35.2797,-77.8292,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8663907,4201957
2223,Sanderson Swine,"3871 Stevens Mill Rd, Goldsboro",NC,27530,35.3333,-78.1692,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8701756,4209269
2224,Daryl Anderson Farm,"Racetrack Rd, La Grange",NC,28551,35.3583,-77.8367,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8664742,4212681
2225,Chris Creech Farm,"875 Rodel Barrow Rd, La Grange",NC,28551,35.42,-77.8233,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8663250,4221106
2226,Polly Smith Farm,"317 Aulander Rd, Goldsboro",NC,27530,35.4481,-78.0783,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8691637,4224945
2227,Jay Weaver Farm,"Corbett Hill Rd, Mount Olive",NC,28365,35.2792,-78.2006,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8705251,4201889
2228,John Dunn Farm,"188 Westbrook Church Rd, Mount Olive",NC,28365,35.271,-78.295295,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8715793,4200771
2229,Max & Theresa Futrell,"4437 Stevens Mill Rd, Goldsboro",NC,27530,35.3283,-78.1931,Swine,SWINE (Sow);,SIS0213, ,0,58750,58750,25 lb per day-animal, ,-8704416,4208587
2230,River Land,"321 Sheep Hill Rd, Pikeville",NC,27863,35.4578,-78.0675,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8690435,4226271
2231,Pat Herring Farms,"242 Burton Rd, Dudley",NC,28333,35.2875,-78.0917,Swine,SWINE (Sow);,SIS0213, ,0,66750,66750,25 lb per day-animal, ,-8693129,4203021
2232,Arrowhead Farms,"1411 Crows Foot Rd, Mount Olive",NC,28365,35.232804,-78.216984,Swine,SWINE (Sow);,SIS0213, ,0,121440,121440,25 lb per day-animal, ,-8707075,4195564
2233,"MAC Farms, LLC","1986 W NC 55 Hwy, Mount Olive",NC,28365,35.207866,-78.145602,Swine,SWINE (Sow);,SIS0213, ,0,62000,62000,25 lb per day-animal, ,-8699129,4192166
2234,Gerald Hollamon Farm,"406 Mills Loop Rd, Mount Olive",NC,28365,35.2733,-78.1369,Swine,SWINE (Sow);,SIS0213, ,0,122400,122400,25 lb per day-animal, ,-8698160,4201085
2235,Keene Hog Farm 2296,"2184 Dobbersville Rd, Mount Olive",NC,28365,35.2653,-78.2342,Swine,SWINE (Sow);,SIS0213, ,0,61200,61200,25 lb per day-animal, ,-8708992,4199994
2236,J&C Farm,"549 Charles Massey Rd, Mount Olive",NC,28365,35.28253,-78.28981,Swine,SWINE (Sow);,SIS0213, ,0,61200,61200,25 lb per day-animal, ,-8715182,4202343
2237,Rose Farm,"827 Selah Church Rd, Goldsboro",NC,27530,35.3161,-78.2014,Swine,SWINE (Sow);,SIS0213, ,0,74700,74700,25 lb per day-animal, ,-8705340,4206922
2238,Bruce Howell Farm,"340 Frankie's Ln, Goldsboro",NC,27530,35.4219,-78.0325,Swine,SWINE (Sow);,SIS0213, ,0,61200,61200,25 lb per day-animal, ,-8686538,4221365
2239,Keene Hog Farm 2297,"728 B Raynor Mill Rd, Mount Olive",NC,28365,35.2833,-78.2297,Swine,SWINE (Sow);,SIS0213, ,0,61200,61200,25 lb per day-animal, ,-8708491,4202448
2240,Michael Rose Hog Farm,"3644 US Hwy 70 W, Goldsboro",NC,27530,35.4461,-78.0914,Swine,SWINE (Sow);,SIS0213, ,0,60600,60600,25 lb per day-animal, ,-8693095,4224672
2241,Piggybank Sow,"907 A  B Overman Rd, Goldsboro",NC,27530,35.310489,-78.090692,Swine,SWINE (Immature);,SIS0213, ,0,8400,8400,4.2 lb per day-animal, ,-8693016,4206157
2242,Piggybank Sow,"907 A  B Overman Rd, Goldsboro",NC,27530,35.310489,-78.090692,Swine,SWINE (Gilts/Boar);,SIS0213, ,0,2688,2688,8.4 lb per day-animal, ,-8693016,4206157
2243,Horsepen Sow Farm,"702 A  B Horsepen Ln, Mount Olive",NC,28365,35.2,-77.9856,Swine,SWINE (Immature);,SIS0213, ,0,8400,8400,4.2 lb per day-animal, ,-8681318,4191095
2244,Horsepen Sow Farm,"702 A  B Horsepen Ln, Mount Olive",NC,28365,35.2,-77.9856,Swine,SWINE (Gilts/Boar);,SIS0213, ,0,2385.6,2385.6,8.4 lb per day-animal, ,-8681318,4191095
2245,"Nahunta Sow #1, #2 & Isolation","2658 A Antioch Rd, Pikeville",NC,27863,35.5025,-77.9231,Swine,SWINE (Immature);,SIS0213, ,0,16800,16800,4.2 lb per day-animal, ,-8674360,4232381
2246,"Nahunta Sow #1, #2 & Isolation","2658 A Antioch Rd, Pikeville",NC,27863,35.5025,-77.9231,Swine,SWINE (Gilts/Boar);,SIS0213, ,0,1344,1344,8.4 lb per day-animal, ,-8674360,4232381
2247,Grant Sow,"199 A  B Grant Farm Ln, Seven Springs",NC,28578,35.1967,-77.9472,Swine,SWINE (Immature);,SIS0213, ,0,8400,8400,4.2 lb per day-animal, ,-8677043,4190645
2248,Grant Sow,"199 A  B Grant Farm Ln, Seven Springs",NC,28578,35.1967,-77.9472,Swine,SWINE (Gilts/Boar);,SIS0213, ,0,1344,1344,8.4 lb per day-animal, ,-8677043,4190645
2249,Eagles Nest Sow,"822 A  B Eagles Nest Rd, Dudley",NC,28333,35.2417,-77.9844,Swine,SWINE (Immature);,SIS0213, ,0,8736,8736,4.2 lb per day-animal, ,-8681184,4196777
2250,Eagles Nest Sow,"822 A  B Eagles Nest Rd, Dudley",NC,28333,35.2417,-77.9844,Swine,SWINE (Gilts/Boar);,SIS0213, ,0,1050,1050,8.4 lb per day-animal, ,-8681184,4196777
2251,M.F. McCullen Farm,"2627 NC 55 E, Mount Olive",NC,28365,35.1867,-77.9625,Swine,SWINE (Sow);,SIS0213, ,0,50000,50000,25 lb per day-animal, ,-8678746,4189283
2252,Danny Mitchell Hog Farm,"249 Clayton Rd, Princeton",NC,27569,35.4222,-78.1222,Swine,SWINE (Sow);,SIS0213, ,0,45900,45900,25 lb per day-animal, ,-8696524,4221406
2253,Collie Sow Farm,"3745 A Indian Springs Rd, Seven Springs",NC,28578,35.235195,-77.911641,Swine,SWINE (Immature);,SIS0213, ,0,8400,8400,4.2 lb per day-animal, ,-8673084,4195890
2254,Collie Sow Farm,"3745 A Indian Springs Rd, Seven Springs",NC,28578,35.235195,-77.911641,Swine,SWINE (Gilts/Boar);,SIS0213, ,0,672,672,8.4 lb per day-animal, ,-8673084,4195890
2255,Milton G. Ingram Farm,"4522 US 70 W, Princeton",NC,27569,35.4531,-78.1264,Swine,SWINE (Sow);,SIS0213, ,0,30600,30600,25 lb per day-animal, ,-8696991,4225628
2256,William Britt Farm,"372 Piney Grove Church Rd, La Grange",NC,28551,35.30169,-77.843633,Swine,SWINE (Sow);,SIS0213, ,0,36000,36000,25 lb per day-animal, ,-8665514,4204957
2257,Kilpatrick Homestead Farm,"Zion Church Rd, Mount Olive",NC,28365,35.1786,-77.9686,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8679425,4188180
2258,Shelton Lewis Farm,"1879 Indian Springs Rd, Mount Olive",NC,28365,35.2342,-78.0078,Swine,SWINE (Sow);,SIS0213, ,0,36000,36000,25 lb per day-animal, ,-8683789,4195755
2259,Gray Outlaw Farm,"428 Outlaw Rd, Dudley",NC,28333,35.2783,-78.0258,Swine,SWINE (Sow);,SIS0213, ,0,36000,36000,25 lb per day-animal, ,-8685793,4201767
2260,Morris Parks Farm,"704 Zion Church Rd, Mount Olive",NC,28365,35.1783,-77.9481,Swine,SWINE (Sow);,SIS0213, ,0,67000,67000,25 lb per day-animal, ,-8677143,4188139
2261,L. Greg Smith Jr,"225 Aulander Dr, Goldsboro",NC,27530,35.4483,-78.0819,Swine,SWINE (Sow);,SIS0213, ,0,36000,36000,25 lb per day-animal, ,-8692038,4224972
2262,R&B Vinson Hog Farm,"340 Sutton Rd, La Grange",NC,28551,35.2536,-77.8467,Swine,SWINE (Sow);,SIS0213, ,0,36000,36000,25 lb per day-animal, ,-8665855,4198399
2263,Joey & Deana Hood Farm,"560 McArthur Pond Rdd, Mount Olive",NC,28365,35.2672,-78.1567,Swine,SWINE (Sow);,SIS0213, ,0,36000,36000,25 lb per day-animal, ,-8700364,4200253
2264,1900 Bridgers Place - Ralph F. Bridgers,"4298 US 70 W, Princeton",NC,27569,35.4514,-78.1183,Swine,SWINE (Sow);,SIS0213, ,0,28025,28025,25 lb per day-animal, ,-8696090,4225396
2265,Craig Farm #3,"518 Overman Rd, Goldsboro",NC,27530,35.3192,-78.1017,Swine,SWINE (Immature);,SIS0213, ,0,10080,10080,4.2 lb per day-animal, ,-8694242,4207345
2266,D.O. Bryan Farm,"5447 U S 13 S, Mount Olive",NC,28365,35.2828,-78.2519,Swine,SWINE (Sow);,SIS0213, ,0,30000,30000,25 lb per day-animal, ,-8710962,4202380
2267,Dexter Jackson 29 & 30,"5265 US 117 Alternate, Mount Olive",NC,28365,35.2403,-78.0486,Swine,SWINE (Sow);,SIS0213, ,0,31000,31000,25 lb per day-animal, ,-8688331,4196586
2268,George Grantham Farm,"3222 Stvens Mill Rd, Goldsboro",NC,27530,35.3444,-78.1406,Swine,SWINE (Sow);,SIS0213, ,0,31000,31000,25 lb per day-animal, ,-8698572,4210784
2269,Leslie Ray Whitted Farm,"410 Joe Whitted Ln, Mount Olive",NC,28365,35.2103,-77.9872,Swine,SWINE (Sow);,SIS0213, ,0,49375,49375,25 lb per day-animal, ,-8681496,4192498
2270,Leo Martin Farm,"1224 Mills Loop Rd, Mount Olive",NC,28365,35.2639,-78.1375,Swine,SWINE (Sow);,SIS0213, ,0,30600,30600,25 lb per day-animal, ,-8698227,4199803
2271,Tommy Grantham Farm,"2219 Oberry Rd, Mount Olive",NC,28365,35.2492,-78.1297,Swine,SWINE (Sow);,SIS0213, ,0,104500,104500,25 lb per day-animal, ,-8697359,4197799
2272,Doug Jernigan Farms,Mount Olive,NC,28365,35.230148,-78.098348,Swine,SWINE (Sow);,SIS0213, ,0,522650,522650,25 lb per day-animal, ,-8693869,4195202
2273,Doug Jernigan Farms,Mount Olive,NC,28365,35.230148,-78.098348,Swine,SWINE (Sow);,SIS0213, ,0,92000,92000,25 lb per day-animal, ,-8693869,4195202
2274,Parks Farms,"3937 Emmaus Church Rd, Mt Olive, NC 28365, USA",NC,0,35.2089,-77.9561,Swine,SWINE;,SIS0213, ,0,2310,2310,11 lb per day-animal, ,-8678034,4192307
2275,Triple R Hog Farm,"3881 NC 55 E, Seven Springs",NC,28578,35.2008,-77.9069,Swine,SWINE (Immature);,SIS0213, ,0,4872,4872,4.2 lb per day-animal, ,-8672557,4191204
2276,Ballance Brothers Partnership,"1362 Black Creek Rd, Fremont",NC,27830,35.5736,-77.9283,Swine,SWINE (Immature);,SIS0213, ,0,8400,8400,4.2 lb per day-animal, ,-8674939,4242108
2277,Ballance Brothers Partnership,"1362 Black Creek Rd, Fremont",NC,27830,35.5736,-77.9283,Swine,SWINE (Gilts/Boar);,SIS0213, ,0,840,840,8.4 lb per day-animal, ,-8674939,4242108
2278,Danny Mitchell Farm #2,"2235 Stevens Mill Rd, Goldsboro",NC,27530,35.346713,-78.104175,Swine,SWINE (Sow);,SIS0213, ,0,61200,61200,25 lb per day-animal, ,-8694517,4211099
2279,Mack L. Grady Farm,"244 Jerusalem Rd, Seven Springs",NC,28578,35.200973,-77.828312,Swine,SWINE (Sow);,SIS0213, ,0,23250,23250,25 lb per day-animal, ,-8663808,4191227
2280,Randy Gray's Isolation Farm,"6450 Wayne Memorial Rd, Pikeville",NC,27863,35.4655,-77.8287,Swine,SWINE (Sow);,SIS0213, ,0,21000,21000,25 lb per day-animal, ,-8663852,4227323
2281,Doc Anderson Farms,"187 And 230 C F Grady Rd, Mount Olive",NC,28365,35.245,-78.141211,Swine,SWINE (Sow);,SIS0213, ,0,130425,130425,25 lb per day-animal, ,-8698640,4197227
2282,Overman Farm Inc.,"1132 Overman Rd, Goldsboro",NC,27530,35.2997,-78.1031,Swine,SWINE (Sow);,SIS0213, ,0,187500,187500,25 lb per day-animal, ,-8694398,4204685
2283,Archer Farms,"1776 Grantham School Rd, Mount Olive",NC,28365,35.2403,-78.1819,Swine,SWINE (Immature);,SIS0213, ,0,5040,5040,4.2 lb per day-animal, ,-8703170,4196586
2284,Craig Farms,"2552-B Stevens Mill Rd, Goldsboro",NC,27530,35.3489,-78.1169,Swine,SWINE (Immature);,SIS0213, ,0,3158.4,3158.4,4.2 lb per day-animal, ,-8695934,4211398
2285,Dexter Jackson 27 & 28,"479 Cox Pond Rd, Mount Olive",NC,28365,35.2433,-78.0889,Swine,SWINE (Sow);,SIS0213, ,0,120575,120575,25 lb per day-animal, ,-8692817,4196995
2286,Sutton Bros Inc,"245 Crocus Ln, La Grange",NC,28551,35.246672,-77.850703,Swine,SWINE;,SIS0213, ,0,1100,1100,11 lb per day-animal, ,-8666301,4197455
2287,Glenn Grady Farm,"172 Gertrude Grady Rd, Goldsboro, NC 27534, USA",NC,0,35.274249,-77.929068,Swine,SWINE;,SIS0213, ,0,1375,1375,11 lb per day-animal, ,-8675024,4201214
2288,4M Hog Farm Inc.,"564 Old Harvey Sutton Rd, Mount Olive",NC,28365,35.2369,-78.1483,Swine,SWINE (Sow);,SIS0213, ,0,119830,119830,25 lb per day-animal, ,-8699429,4196123
2289,Sanderson Swine,"453 A Dobbersville Rd, Goldsboro",NC,27530,35.3189,-78.2042,Swine,SWINE;,SIS0213, ,0,3190,3190,11 lb per day-animal, ,-8705652,4207304
2290,Boarhead AI-Lab & Isolation,"1686 C  D New Hope Rd, La Grange",NC,28551,35.3556,-77.8778,Swine,SWINE (Gilts/Boar);,SIS0213, ,0,2940,2940,8.4 lb per day-animal, ,-8669317,4212312
2291,Best AI - Boar,"681 Broadhurst Rd, Seven Springs",NC,28578,35.2414,-77.9247,Swine,SWINE (Gilts/Boar);,SIS0213, ,0,1680,1680,8.4 lb per day-animal, ,-8674538,4196736
2292,Ben Outlaw Hog Farm,"3842 NC 111 S, Seven Springs",NC,28578,35.2189,-77.8939,Swine,SWINE (Sow);,SIS0213, ,0,27500,27500,25 lb per day-animal, ,-8671110,4193670
2293,"Williams Farms, Inc.","2225 Old Grantham Rd, Goldsboro",NC,27530,35.3281,-78.1192,Swine,SWINE;,SIS0213, ,0,15521,15521,11 lb per day-animal, ,-8696190,4208559
2294,Herring Farm,"2180 B Hwy 111 S, Goldsboro",NC,27534,35.2783,-77.9186,Swine,SWINE (Immature);,SIS0213, ,0,4141.2,4141.2,4.2 lb per day-animal, ,-8673859,4201767
2295,Indian Springs Isolation,"3189 Indian Springs Rd, Seven Springs",NC,28578,35.2342,-77.9469,Swine,SWINE (Sow);,SIS0213, ,0,30000,30000,25 lb per day-animal, ,-8677009,4195755
2296,Elroy Farm,"573 Ditchbank Rd, Goldsboro",NC,27534,35.3272,-77.9011,Swine,SWINE (Immature);,SIS0213, ,0,2520,2520,4.2 lb per day-animal, ,-8671911,4208437
2297,Ed Stevens,"2973 Old Grantham Rd, Goldsboro",NC,27530,35.2994,-78.1417,Swine,SWINE (Sow);,SIS0213, ,0,160000,160000,25 lb per day-animal, ,-8698695,4204644
2298,Gary & Mike Sutton,"4512 US 13 N, Goldsboro",NC,27534,35.4358,-77.8411,Swine,SWINE (Sow);,SIS0213, ,0,95680,95680,25 lb per day-animal, ,-8665232,4223264
2299,Joseph Jennette Farm,"740 Kermit Warren Rd, Mount Olive",NC,28365,35.2286,-78.1372,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8698194,4194991
2300,Jet Nursery,"500 Cr Lewis Dairy Rd, Goldsboro",NC,27534,35.337633,-77.956136,Swine,SWINE (Sow);,SIS0213, ,0,110400,110400,25 lb per day-animal, ,-8678038,4209860
2301,Ivey's Spring Creek Farm,"178 Chester White Dr, Seven Springs",NC,28578,35.2439,-77.945,Swine,SWINE (Immature);,SIS0213, ,0,2730,2730,4.2 lb per day-animal, ,-8676798,4197077
2302,Sherrill Johnson,"691 N Jordans Chapel Rd, Four Oaks",NC,27524,35.3028,-78.2719,Swine,SWINE (Sow);,SIS0213, ,0,108000,108000,25 lb per day-animal, ,-8713188,4205108
2303,Currie Holt Farm,"1101 B Waller Rd #B, Mount Olive",NC,28365,35.184988,-78.154445,Swine,SWINE (Sow);,SIS0213, ,0,91800,91800,25 lb per day-animal, ,-8700113,4189050
2304,Owen Jackson Farm,"3350 Old Mt Olive Hwy, Mount Olive",NC,28365,35.2353,-78.0433,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8687741,4195905
2305,"Jones Family Farms, LLC","1238 NC 222 W, Fremont",NC,27830,35.5708,-78.005,Swine,SWINE (Sow);,SIS0213, ,0,80500,80500,25 lb per day-animal, ,-8683477,4241725
2306,Strickland Farms 5-12,"2375 Grantham School Rd, Mount Olive",NC,28365,35.23,-78.1722,Swine,SWINE (Sow);,SIS0213, ,0,147000,147000,25 lb per day-animal, ,-8702090,4195182
2307,"Matthew Sanderson Farming, LLC","1162 Westbrook Dairy Rd, Four Oaks",NC,27524,35.3078,-78.2783,Swine,SWINE (Sow);,SIS0213, ,0,108000,108000,25 lb per day-animal, ,-8713901,4205790
2308,Crow's Nest Farm,"311 Crows Foot Rd, Goldsboro",NC,27530,35.2383,-78.1639,Swine,SWINE (Sow);,SIS0213, ,0,288000,288000,25 lb per day-animal, ,-8701166,4196313
2309,Beaver Branch Farm,"1544 Bullhead Rd, Snow Hill",NC,28580,35.504251,-77.821267,Swine,SWINE (Sow);,SIS0213, ,0,198000,198000,25 lb per day-animal, ,-8663024,4232621
2310,"Gray Swine Farms, LLC","328 Water Watershed Rd, La Grange",NC,28551,35.3922,-77.8128,Swine,SWINE (Sow);,SIS0213, ,0,108000,108000,25 lb per day-animal, ,-8662082,4217309
2311,Uzzell Swine Farm,"419 N Beston Rd, La Grange",NC,28551,35.3289,-77.8456,Swine,SWINE (Sow);,SIS0213, ,0,72000,72000,25 lb per day-animal, ,-8665733,4208669
2312,"GLG Farms, LLC Farm","3096 Stevens Mill Rd, Goldsboro",NC,27530,35.3447,-78.1328,Swine,SWINE (Sow);,SIS0213, ,0,105000,105000,25 lb per day-animal, ,-8697704,4210825
2313,Joyner Daniels,"573 Bogue Rd, Fremont",NC,27830,35.587698,-77.887391,Swine,SWINE (Immature);,SIS0213, ,0,8400,8400,4.2 lb per day-animal, ,-8670385,4244038
2314,Joyner Daniels,"573 Bogue Rd, Fremont",NC,27830,35.587698,-77.887391,Swine,SWINE (Gilts/Boar);,SIS0213, ,0,4032,4032,8.4 lb per day-animal, ,-8670385,4244038
2315,William Earl Cruse Farm,"279 Guy Smith Rd, La Grange",NC,28551,35.37,-77.8333,Swine,SWINE (Sow);,SIS0213, ,0,144000,144000,25 lb per day-animal, ,-8664364,4214278
2316,Norwood Head Farm,"705 Mills Rd, Mount Olive",NC,28365,35.2703,-78.1078,Swine,SWINE (Sow);,SIS0213, ,0,122400,122400,25 lb per day-animal, ,-8694921,4200676
2317,Charles Massey Farm,"210 Grove CH, Mount Olive",NC,28365,35.2694,-78.2764,Swine,SWINE (Sow);,SIS0213, ,0,60000,60000,25 lb per day-animal, ,-8713689,4200553
2318,"Langley Farms, Inc.","260 Damon Dr, Princeton",NC,27569,35.4433,-78.1269,Swine,SWINE (Sow);,SIS0213, ,0,108500,108500,25 lb per day-animal, ,-8697047,4224289
2319,Spencer Heritage Farms Nursery,"681 Davis St Ext, Fremont",NC,27830,35.5642,-77.8803,Swine,SWINE (Sow);,SIS0213, ,0,73600,73600,25 lb per day-animal, ,-8669596,4240821
2320,EMS Hog Farms Inc,"3272 US-13 N, Goldsboro",NC,27534,35.4233,-77.8744,Swine,SWINE (Sow);,SIS0213, ,0,144000,144000,25 lb per day-animal, ,-8668939,4221557
2321,Dairy Swine Farm #1 & #2,"325 Wood Farm Rd, La Grange",NC,28551,35.3497,-77.83,Swine,SWINE (Sow);,SIS0213, ,0,288000,288000,25 lb per day-animal, ,-8663996,4211507
2322,Maranatha Nursery #1 & #2,"504 Joe Morris Rd, Kenly",NC,27542,35.5492,-78.0686,Swine,SWINE (Sow);,SIS0213, ,0,119600,119600,25 lb per day-animal, ,-8690557,4238769
2323,Smith Person Farm,"2230 Antioch Rd, Pikeville",NC,27863,35.5061,-77.9058,Swine,SWINE (Immature);,SIS0213, ,0,16800,16800,4.2 lb per day-animal, ,-8672434,4232874
2324,Shallington's Mills Nursery,"7525 Shallington Mill Rd, Macclesfield",NC,27852,35.7792,-77.7417,Swine,SWINE (Sow);,SIS0213, ,0,736000,736000,25 lb per day-animal, ,-8654167,4270283
2325,BNJ Farm,"6425d Woodbridge Rd, Bailey",NC,27807,35.620352,-77.882303,Swine,SWINE (Immature);,SIS0213, ,0,8605.8,8605.8,4.2 lb per day-animal, ,-8669819,4248508
2326,Sharp Farms,"5171 NC 581, Sims",NC,27880,35.7086,-78.115,Swine,SWINE;,SIS0213, ,0,1980,1980,11 lb per day-animal, ,-8695722,4260600
2327,"Nash Pigg Rentals, LLC Rock Ridge I","7030 Boykin Rd, Sims",NC,27880,35.726608,-78.07561,Swine,SWINE;,SIS0213, ,0,4675,4675,11 lb per day-animal, ,-8691337,4263069
2328,"Nash Pigg Rentals, LLC Rock Ridge II","7372 Rock Ridge Rd, Sims",NC,27880,35.7247,-78.0697,Swine,SWINE (Sow);,SIS0213, ,0,22450,22450,25 lb per day-animal, ,-8690680,4262807
